torsions:
=========
    { 13, 27, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 13, 27, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 13, 27, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 13, 27, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 13, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 13, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 13, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 13, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 13, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 13, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 3, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 3, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 3, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 3, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 3, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 3, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 5, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 5, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 5, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 5, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 5, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 5, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 23, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 23, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 23, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 23, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 23, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 23, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 0, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 0, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 0, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 0, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 0, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 0, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 6, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 6, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 6, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 6, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 6, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
